"id","fecha","rango_horario","dia_semana","distrito","lugar_accidente","nº","nº_parte","cpfa_granizo","cpfa_hielo","cpfa_lluvia","cpfa_niebla","cpfa_seco","cpfa_nieve","cpsv_mojada","cpsv_aceite","cpsv_barro","cpsv_grava_suelta","cpsv_hielo","cpsv_seca_y_limpia","nº_victimas","tipo_accidente","tipo_vehiculo","tipo_persona","sexo","lesividad","tramo_edad","nº_victimas_2","ano","dia_mes","mes"
"AccidentesBicicletas_2014.xlsx",2014-03-11,"DE 11:00 A 11:59","MARTES","CENTRO","CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA",0,"2014/2415","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2014,11,3
"AccidentesBicicletas_2014.xlsx",2014-03-11,"DE 15:00 A 15:59","MARTES","CARABANCHEL","AVENIDA DE LOS POBLADOS - CALLE DEL PARQUE EUGENIA DE MONTIJO",0,"2014/2763","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 60 A 64 AÑOS",NA,2014,11,3
"AccidentesBicicletas_2014.xlsx",2014-03-11,"DE 21:00 A 21:59","MARTES","CHAMBERI","CALLE DE SAGASTA NUM",27,"2014/2403","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 30 A 34 ANOS",NA,2014,11,3
"AccidentesBicicletas_2014.xlsx",2014-03-12,"DE 9:00 A 9:59","MIERCOLES","CHAMBERI","PASEO DE LA CASTELLANA NUM",61,"2014/2412","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 30 A 34 ANOS",NA,2014,12,3
"AccidentesBicicletas_2014.xlsx",2014-03-12,"DE 19:00 A 19:59","MIERCOLES","CHAMBERI","CALLE DE BRAVO MURILLO NUM",41,"2014/2443","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,12,3
"AccidentesBicicletas_2014.xlsx",2014-03-13,"DE 16:00 A 16:59","JUEVES","CARABANCHEL","CALLE DE PORTALEGRE NUM",18,"2014/2777","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2014,13,3
"AccidentesBicicletas_2014.xlsx",2014-03-13,"DE 21:00 A 21:59","JUEVES","VICALVARO","AVENIDA DE CANILLEJAS A VICALVARO NUM",102,"2014/2487","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2014,13,3
"AccidentesBicicletas_2014.xlsx",2014-03-14,"DE 14:00 A 14:59","VIERNES","SALAMANCA","CALLE DE GOYA NUM",84,"2014/2573","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 25 A 29 AÑOS",NA,2014,14,3
"AccidentesBicicletas_2014.xlsx",2014-03-14,"DE 15:00 A 15:59","VIERNES","VILLA DE VALLECAS","CALLE DEL CERRO DEL MURMULLO NUM",15,"2014/2518","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2014,14,3
"AccidentesBicicletas_2014.xlsx",2014-03-15,"DE 13:00 A 13:59","SABADO","FUENCARRAL-EL PARDO","CARRETERA DE COLMENAR VIEJO KM.",14000,"2014/2601","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2014,15,3
"AccidentesBicicletas_2014.xlsx",2014-03-15,"DE 14:00 A 14:59","SABADO","CIUDAD LINEAL","AVENIDA DE SAN LUIS - CALLE DEL CONDADO DE TREVIÑO",0,"2014/2593","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2014,15,3
"AccidentesBicicletas_2014.xlsx",2014-03-15,"DE 19:00 A 19:59","SABADO","RETIRO","AVENIDA DEL MEDITERRANEO NUM",23,"2014/2535","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 70 A 74 AÑOS",NA,2014,15,3
"AccidentesBicicletas_2014.xlsx",2014-03-15,"DE 20:00 A 20:59","SABADO","CENTRO","PASEO DEL PRADO NUM",2,"2014/2523","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","NO ASIGNADO","NO ASIGNADA","DESCONOCIDA",NA,2014,15,3
"AccidentesBicicletas_2014.xlsx",2014-03-16,"DE 14:00 A 14:59","DOMINGO","CHAMARTIN","CALLE DEL PRINCIPE DE VERGARA NUM",110,"2014/2556","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 25 A 29 AÑOS",NA,2014,16,3
"AccidentesBicicletas_2014.xlsx",2014-03-17,"DE 8:00 A 8:59","LUNES","RETIRO","PASEO DEL FERNAN NUÑEZ",0,"2014/2565","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2014,17,3
"AccidentesBicicletas_2014.xlsx",2014-03-17,"DE 11:00 A 11:59","LUNES","CARABANCHEL","AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS",0,"2014/2612","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2014,17,3
"AccidentesBicicletas_2014.xlsx",2014-03-17,"DE 21:00 A 21:59","LUNES","CIUDAD LINEAL","AVENIDA DE DAROCA - CALLE DE LA FUENTE CARRANTONA",0,"2014/2614","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 50 A 54 AÑOS",NA,2014,17,3
"AccidentesBicicletas_2014.xlsx",2014-03-18,"DE 12:00 A 12:59","MARTES","MONCLOA-ARAVACA","AVENIDA DEL ARCO DE LA VICTORIA NUM",1,"2014/2718","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 18 A 20 AÑOS",NA,2014,18,3
"AccidentesBicicletas_2014.xlsx",2014-03-18,"DE 18:00 A 18:59","MARTES","CIUDAD LINEAL","CALLE DE ARTURO SORIA NUM",157,"2014/2653","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,18,3
"AccidentesBicicletas_2014.xlsx",2014-03-19,"DE 9:00 A 9:59","MIERCOLES","TETUAN","CALLE DE ORENSE - CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE",0,"2014/2638","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 65 A 69 AÑOS",NA,2014,19,3
"AccidentesBicicletas_2014.xlsx",2014-03-21,"DE 10:00 A 10:59","VIERNES","CENTRO","CALLE DE EMBAJADORES NUM",53,"2014/2882","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2014,21,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 2:00 A 2:59","SABADO","RETIRO","CALLE DEL DOCTOR ESQUERDO NUM",60,"2014/2753","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 2:00 A 2:59","SABADO","RETIRO","CALLE DEL DOCTOR ESQUERDO NUM",60,"2014/2753","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 2:00 A 2:59","SABADO","RETIRO","CALLE DEL DOCTOR ESQUERDO NUM",60,"2014/2753","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 21 A 24 AÑOS",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 2:00 A 2:59","SABADO","RETIRO","CALLE DEL DOCTOR ESQUERDO NUM",60,"2014/2753","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 21 A 24 AÑOS",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 11:00 A 11:59","SABADO","VICALVARO","CAMINO DEL CERRO DE ALMODOVAR",0,"2014/2758","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 50 A 54 AÑOS",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-22,"DE 14:00 A 14:59","SABADO","LATINA","AVENIDA DE PORTUGAL NUM",1,"2014/2853","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","NO ASIGNADO","NO ASIGNADA","DESCONOCIDA",NA,2014,22,3
"AccidentesBicicletas_2014.xlsx",2014-03-25,"DE 8:00 A 8:59","MARTES","CIUDAD LINEAL","CALLE DE FRANCISCO VILLAESPESA - CALLE DEL LAGO CONSTANZA",0,"2014/2876","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2014,25,3
"AccidentesBicicletas_2014.xlsx",2014-03-26,"DE 8:00 A 8:59","MIERCOLES","USERA","CAMINO DE PERALES NUM",94,"2014/3163","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 55 A 59 AÑOS",NA,2014,26,3
"AccidentesBicicletas_2014.xlsx",2014-03-27,"DE 12:00 A 12:59","JUEVES","MONCLOA-ARAVACA","CAMINO DE LOS ROMEROS",0,"2014/2963","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE MAS DE 74 AÑOS",NA,2014,27,3
"AccidentesBicicletas_2014.xlsx",2014-03-27,"DE 12:00 A 12:59","JUEVES","PUENTE DE VALLECAS","CALLE DE EMBAJADORES NUM",322,"2014/2961","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 55 A 59 AÑOS",NA,2014,27,3
"AccidentesBicicletas_2014.xlsx",2014-03-27,"DE 15:00 A 15:59","JUEVES","SALAMANCA","PASEO DE LA CASTELLANA NUM",58,"2014/2936","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 30 A 34 ANOS",NA,2014,27,3
"AccidentesBicicletas_2014.xlsx",2014-03-27,"DE 19:00 A 19:59","JUEVES","USERA","CALLE DE FELIPE CASTRO - CALLE DE GABRIEL USERA",0,"2014/3011","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 25 A 29 AÑOS",NA,2014,27,3
"AccidentesBicicletas_2014.xlsx",2014-03-28,"DE 14:00 A 14:59","VIERNES","CHAMARTIN","CALLE DE JOAQUIN COSTA - CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE",0,"2014/2997","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 30 A 34 ANOS",NA,2014,28,3
"AccidentesBicicletas_2014.xlsx",2014-03-28,"DE 16:00 A 16:59","VIERNES","CIUDAD LINEAL","CALLE DE ARTURO SORIA - CALLE DE JULIAN HERNANDEZ",0,"2014/2972","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 15 A 17 AÑOS",NA,2014,28,3
"AccidentesBicicletas_2014.xlsx",2014-03-28,"DE 18:00 A 18:59","VIERNES","TETUAN","CALLE DE ALMANSA NUM",38,"2014/3004","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","NO ASIGNADO","NO ASIGNADA","DESCONOCIDA",NA,2014,28,3
"AccidentesBicicletas_2014.xlsx",2014-03-28,"DE 20:00 A 20:59","VIERNES","CARABANCHEL","CALLE DE ANTONIO DE LEYVA NUM",88,"2014/3339","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 10 A 14 AÑOS",NA,2014,28,3
"AccidentesBicicletas_2014.xlsx",2014-04-01,"DE 20:00 A 20:59","MARTES","CENTRO","CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL",0,"2014/3120","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 15 A 17 AÑOS",NA,2014,1,4
"AccidentesBicicletas_2014.xlsx",2014-04-02,"DE 18:00 A 18:59","MIERCOLES","ARGANZUELA","PASEO DE SANTA MARIA DE LA CABEZA - PLAZA DEL EMPERADOR CARLOS V",0,"2014/3193","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2014,2,4
"AccidentesBicicletas_2014.xlsx",2014-04-04,"DE 23:00 A 23:59","VIERNES","HORTALEZA","CALLE DE MANIZALES - CALLE DE ZIPAQUIRA",0,"2014/3360","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CHOQUE CON OBJETO FIJO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2014,4,4
"AccidentesBicicletas_2014.xlsx",2014-04-05,"DE 11:00 A 11:59","SABADO","VILLA DE VALLECAS","AVENIDA DE LA GRAN VIA DEL SURESTE - CALLE DEL ALTO DEL RETIRO",0,"2014/3269","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2014,5,4
"AccidentesBicicletas_2014.xlsx",2014-04-06,"DE 11:00 A 11:59","DOMINGO","CHAMARTIN","CALLE DEL PRINCIPE DE VERGARA NUM",108,"2014/3312","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 10 A 14 AÑOS",NA,2014,6,4
"AccidentesBicicletas_2014.xlsx",2014-04-07,"DE 14:00 A 14:59","LUNES","HORTALEZA","CALLE DE FERNANDO DE ROJAS - CALLE DE ISABEL CLARA EUGENIA",0,"2014/3362","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2014,7,4
"AccidentesBicicletas_2014.xlsx",2014-04-08,"DE 17:00 A 17:59","MARTES","SAN BLAS","CALLE DE JUAN IGNACIO LUCA DE TENA NUM",19,"2014/3424","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO",1,"CHOQUE CON OBJETO FIJO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 18 A 20 AÑOS",NA,2014,8,4
"AccidentesBicicletas_2014.xlsx",2014-04-09,"DE 15:00 A 15:59","MIERCOLES","CHAMBERI","PASEO DE LA CASTELLANA NUM",5,"2014/3470","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,9,4
"AccidentesBicicletas_2014.xlsx",2014-04-10,"DE 16:00 A 16:59","JUEVES","CENTRO","PLAZA DEL CALLAO NUM",1,"2014/3492","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2014,10,4
"AccidentesBicicletas_2014.xlsx",2014-04-11,"DE 11:00 A 11:59","VIERNES","LATINA","AVENIDA DE PORTUGAL NUM",1,"2014/3528","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 15 A 17 AÑOS",NA,2014,11,4
"AccidentesBicicletas_2014.xlsx",2014-04-11,"DE 18:00 A 18:59","VIERNES","CHAMARTIN","CALLE DE CORAZON DE MARIA NUM",21,"2014/3512","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,11,4
"AccidentesBicicletas_2014.xlsx",2014-04-11,"DE 23:00 A 23:59","VIERNES","CENTRO","CALLE DEL ESPIRITU SANTO NUM",2,"2014/3721","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,11,4
"AccidentesBicicletas_2014.xlsx",2014-04-13,"DE 19:00 A 19:59","DOMINGO","LATINA","CALLE DE LAS FLAUTAS - CALLE DE LOS CLARINETES",0,"2014/3618","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2014,13,4
"AccidentesBicicletas_2014.xlsx",2014-04-14,"DE 5:00 A 5:59","LUNES","MORATALAZ","AUTOVIA  M-30 CALZADA 2 KM.",8200,"2014/3554","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","MT","DE 35 A 39 AÑOS",NA,2014,14,4
"AccidentesBicicletas_2014.xlsx",2014-04-14,"DE 16:00 A 16:59","LUNES","TETUAN","CALLE DE NUMANCIA NUM",10,"2014/3653","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2014,14,4
"AccidentesBicicletas_2014.xlsx",2014-04-14,"DE 20:00 A 20:59","LUNES","RETIRO","PASEO DE LA INFANTA ISABEL NUM",1,"2014/3596","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","MUJER","IL","DE 35 A 39 AÑOS",NA,2014,14,4
"AccidentesBicicletas_2014.xlsx",2014-04-15,"DE 13:00 A 13:59","MARTES","HORTALEZA","AVENIDA DE NICETO ALCALA ZAMORA NUM",20,"2014/3694","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2014,15,4
"AccidentesBicicletas_2014.xlsx",2014-04-15,"DE 14:00 A 14:59","MARTES","PUENTE DE VALLECAS","CALLE DE TIMOTEO PEREZ RUBIO NUM",4,"2014/4020","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 15 A 17 AÑOS",NA,2014,15,4
"AccidentesBicicletas_2014.xlsx",2014-04-15,"DE 14:00 A 14:59","MARTES","PUENTE DE VALLECAS","CALLE DE TIMOTEO PEREZ RUBIO NUM",4,"2014/4020","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 15 A 17 AÑOS",NA,2014,15,4
"AccidentesBicicletas_2014.xlsx",2014-04-16,"DE 9:00 A 9:59","MIERCOLES","CHAMARTIN","CALLE DE CARTAGENA NUM",111,"2014/3639","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CHOQUE CON OBJETO FIJO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2014,16,4
"AccidentesBicicletas_2014.xlsx",2014-04-17,"DE 16:00 A 16:59","JUEVES","CHAMBERI","GLORIETA DEL GENERAL ALVAREZ DE CASTRO NUM",3,"2014/3682","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2014,17,4
"AccidentesBicicletas_2014.xlsx",2014-04-19,"DE 9:00 A 9:59","SABADO","HORTALEZA","CALLE DE SANTA VIRGILIA NUM",31,"2014/3705","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2014,19,4
"AccidentesBicicletas_2014.xlsx",2014-04-19,"DE 22:00 A 22:59","SABADO","RETIRO","CALLE DE O'DONNELL - CALLE DEL ALCALDE SAINZ DE BARANDA",0,"2014/3708","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2014,19,4
"AccidentesBicicletas_2014.xlsx",2014-04-20,"DE 14:00 A 14:59","DOMINGO","CHAMBERI","CALLE DE SANTANDER - PASEO DE SAN FRANCISCO DE SALES",0,"2014/3745","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 21 A 24 AÑOS",NA,2014,20,4
"AccidentesBicicletas_2014.xlsx",2014-04-20,"DE 15:00 A 15:59","DOMINGO","VILLAVERDE","CALLE DE LA ACEBEDA NUM",6,"2014/3710","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2014,20,4
"AccidentesBicicletas_2014.xlsx",2014-04-22,"DE 16:00 A 16:59","MARTES","USERA","CALLE DE NICOLAS USERA NUM",85,"2014/3835","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 10 A 14 AÑOS",NA,2014,22,4
"AccidentesBicicletas_2014.xlsx",2014-04-22,"DE 16:00 A 16:59","MARTES","USERA","CALLE DE NICOLAS USERA NUM",85,"2014/3835","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","VIAJERO","HOMBRE","HL","DE 10 A 14 AÑOS",NA,2014,22,4
"AccidentesBicicletas_2014.xlsx",2014-04-25,"DE 14:00 A 14:59","VIERNES","CENTRO","CALLE  MAYOR - PLAZA DE LA PUERTA DEL SOL",0,"2014/3976","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2014,25,4
"AccidentesBicicletas_2014.xlsx",2014-04-27,"DE 13:00 A 13:59","DOMINGO","CHAMBERI","CALLE DE MIGUEL ANGEL NUM",27,"2014/3957","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 0 A 5 AÑOS",NA,2014,27,4
"AccidentesBicicletas_2014.xlsx",2014-04-27,"DE 20:00 A 20:59","DOMINGO","CARABANCHEL","CALLE DE URGEL NUM",2,"2014/3962","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2014,27,4
"AccidentesBicicletas_2014.xlsx",2014-04-28,"DE 14:00 A 14:59","LUNES","CHAMBERI","CALLE DE PONZANO NUM",54,"2014/3989","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 35 A 39 AÑOS",NA,2014,28,4
"AccidentesBicicletas_2014.xlsx",2014-04-29,"DE 18:00 A 18:59","MARTES","VILLAVERDE","CALLE DE LA ALIANZA - CALLE DE LA TERTULIA",0,"2014/4035","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 6 A 9 AÑOS",NA,2014,29,4
"AccidentesBicicletas_2014.xlsx",2014-04-29,"DE 18:00 A 18:59","MARTES","VILLAVERDE","CALLE DE LA ALIANZA - CALLE DE LA TERTULIA",0,"2014/4035","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 6 A 9 AÑOS",NA,2014,29,4
"AccidentesBicicletas_2014.xlsx",2014-04-29,"DE 18:00 A 18:59","MARTES","VILLAVERDE","CALLE DE LA ALIANZA - CALLE DE LA TERTULIA",0,"2014/4035","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN MÚLTIPLE","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 6 A 9 AÑOS",NA,2014,29,4
